Player_id,player_name,base_price,set_number,accelerated_list,is_overseas,total_points_sum,total_points_mean,total_points_std,total_points_max,total_points_min,batting_points_sum,batting_points_mean,bowling_points_sum,bowling_points_mean,fielding_points_sum,fielding_points_mean,runs_sum,runs_mean,runs_max,wickets_sum,wickets_mean,wickets_max,catches_sum,catches_mean,total_matches,points_per_match,value_score,consistency_score,batting_specialist,bowling_specialist,all_rounder,cat_AR,cat_BAT,cat_BOWL,cat_WK
146,MS Dhoni,1.0,8,0,False,15132.0,54.628158844765345,50.195873594805484,235.0,-19.0,8237.0,29.736462093862816,0.0,0.0,3050.0,11.010830324909747,5439.0,19.63537906137184,84.0,0.0,0.0,0.0,158.0,0.5703971119133574,249.0,60.7710843373494,55.246440306681265,1.0670422244793594,1,0,0,False,False,False,True
147,Tom Banton,0.5,8,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,True
148,Kartik Sharma,1.0,8,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,True
149,Tejasvi Dahiya,0.5,8,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,True
150,Salil Arora,0.5,8,0,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,True
151,Arshad Khan,0.25,9,1,False,592.0,32.888888888888886,39.24416612903629,126.0,-21.0,192.0,10.666666666666666,160.0,8.88888888888889,60.0,3.3333333333333335,119.0,6.611111111111111,58.0,12.0,0.6666666666666666,3.0,6.0,0.3333333333333333,18.0,32.888888888888886,93.96825396825396,0.8172337024809032,1,0,0,False,False,True,False
152,Kyle Jamieson,0.25,9,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
153,AM Ghazanfar,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
154,Mohsin Khan,0.25,9,1,False,1293.0,53.875,70.42375618200585,280.0,-21.0,24.0,1.0,959.0,39.958333333333336,20.0,0.8333333333333334,25.0,1.0416666666666667,13.0,27.0,1.125,4.0,2.0,0.08333333333333333,22.0,58.77272727272727,167.92207792207793,0.7543008500240849,0,1,0,False,False,True,False
155,Ashwani Kumar,0.25,9,1,False,440.0,62.857142857142854,93.73442727804367,264.0,-15.0,0.0,0.0,305.0,43.57142857142857,20.0,2.857142857142857,0.0,0.0,0.0,11.0,1.5714285714285714,4.0,2.0,0.2857142857142857,5.0,88.0,251.42857142857144,0.663508976231612,0,1,0,False,False,True,False
156,Shivam Mavi,0.25,9,1,False,1678.0,52.4375,55.05418884769277,275.0,-17.0,34.0,1.0625,1054.0,32.9375,160.0,5.0,51.0,1.59375,20.0,33.0,1.03125,4.0,15.0,0.46875,28.0,59.92857142857143,171.22448979591837,0.9354787051237182,0,1,0,False,False,True,False
157,Jacob Duffy,0.25,9,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
158,Luke Wood,0.25,9,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
159,Kartik Tyagi,0.25,9,1,False,572.0,28.6,40.65697324794617,148.0,-24.0,14.0,0.7,308.0,15.4,30.0,1.5,13.0,0.65,7.0,16.0,0.8,2.0,3.0,0.15,20.0,28.6,81.71428571428572,0.6865597226608412,0,1,0,False,False,True,False
160,Ishant Sharma,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
161,Vijaykumar Vyshak,0.25,9,1,False,810.0,50.625,62.42101675984887,224.0,-12.0,26.0,1.625,564.0,35.25,60.0,3.75,14.0,0.875,13.0,21.0,1.3125,4.0,5.0,0.3125,14.0,57.857142857142854,165.3061224489796,0.798236966015501,0,1,0,False,False,True,False
162,Ben Dwarshuis,0.25,9,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
163,Sushant Mishra,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
164,Prince Yadav,0.25,9,1,False,202.0,33.666666666666664,36.423435679060624,102.0,1.0,-20.0,-3.3333333333333335,132.0,22.0,40.0,6.666666666666667,5.0,0.8333333333333334,4.0,5.0,0.8333333333333334,2.0,2.0,0.3333333333333333,6.0,33.666666666666664,96.19047619047619,0.8996145344694804,0,1,0,False,False,True,False
165,Adam Milne,0.25,9,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
166,Gurjapneet Singh,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
167,Yudhvir Singh,0.25,9,1,False,256.0,28.444444444444443,40.88126438575228,104.0,-9.0,37.0,4.111111111111111,124.0,13.777777777777779,0.0,0.0,22.0,2.4444444444444446,14.0,8.0,0.8888888888888888,3.0,0.0,0.0,9.0,28.444444444444443,81.26984126984127,0.6791687133046788,0,1,0,False,False,True,False
168,Nuwan Thushara,0.25,9,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
169,Kuldeep Sen,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
170,Mayank Markande,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
171,Vicky Ostwal,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
172,Dushmantha Chameera,0.25,9,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
173,Kwena Maphaka,0.25,9,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
174,Anrich Nortje,0.25,9,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
175,Brijesh Sharma,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
176,Mukesh Choudhary,0.25,9,1,False,758.0,47.375,73.48457888110492,207.0,-23.0,7.0,0.4375,551.0,34.4375,30.0,1.875,6.0,0.375,4.0,17.0,1.0625,4.0,3.0,0.1875,16.0,47.375,135.35714285714286,0.6360376968180453,0,1,0,False,False,True,False
177,Manav Suthar,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
178,Matt Henry,0.25,9,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
179,Vishal Nishad,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
180,Akash Singh,0.25,9,1,False,363.0,36.3,34.766043458779976,75.0,-22.0,0.0,0.0,253.0,25.3,10.0,1.0,0.0,0.0,0.0,9.0,0.9,2.0,1.0,0.1,10.0,36.3,103.71428571428571,1.0149291475819908,0,1,0,False,False,True,False
181,Manimaran Siddharth,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
182,Praveen Dubey,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
183,Yash Thakur,0.25,9,1,False,1123.0,53.476190476190474,81.91008426782325,328.0,-22.0,0.0,0.0,838.0,39.904761904761905,30.0,1.4285714285714286,0.0,0.0,0.0,28.0,1.3333333333333333,5.0,2.0,0.09523809523809523,20.0,56.15,160.42857142857144,0.6449901836240705,0,1,0,False,False,True,False
184,Abhinandan Singh,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
185,Ramakrishna Ghosh,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
186,Arjun Tendulkar,0.25,9,1,False,200.0,40.0,41.10352782912922,87.0,2.0,25.0,5.0,130.0,26.0,0.0,0.0,13.0,2.6,13.0,4.0,0.8,2.0,0.0,0.0,5.0,40.0,114.28571428571429,0.9500391549690071,0,1,0,False,False,True,False
187,Jayant Yadav,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
188,Tripurana Vijay,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
189,Ashok Sharma,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
190,Gurnoor Brar,0.25,9,1,False,-18.0,-18.0,0.0,-18.0,-18.0,0.0,0.0,-23.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-18.0,-51.42857142857143,-18.0,1,0,0,False,False,True,False
191,Raghu Sharma,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
192,Prashant Solanki,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
193,Satvik Deswal,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
194,Yash Raj Punja,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
195,Prithvi Raj,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
196,Sakib Hussain,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
197,Amit Kumar,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
198,Krains Fuletra,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
199,Onkar Tarmale,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
200,Praful Hinge,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
201,Shivang Kumar,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
202,Naman Tiwari,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
203,Mohd Izhar,0.25,9,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,True,False
204,Sarfaraz Khan,0.25,10,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False
205,Prithvi Shaw,0.25,10,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False
206,Manish Pandey,0.25,10,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False
207,Shubham Dubey,0.25,10,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False
208,Himmat Singh,0.25,10,1,False,45.0,15.0,10.0,25.0,5.0,0.0,0.0,0.0,0.0,10.0,3.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,3.0,15.0,42.85714285714286,1.3636363636363635,0,0,0,False,True,False,False
209,Matthew Breetzke,0.25,10,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False
210,Harnoor Singh,0.25,10,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False
211,Ravichandran Smaran,0.25,10,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False
212,Pyla Avinash,0.25,10,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False
213,Sahil Parakh,0.25,10,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False
214,Sarthak Ranjan,0.25,10,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False
215,Akshat Raghuwanshi,0.25,10,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False
216,Mukul Choudhary,0.25,10,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False
217,Danish Malewar,0.25,10,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False
218,Aman Rao,0.25,10,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False
219,Ravi Singh,0.25,10,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,True,False,False
220,Cooper Connolly,0.25,11,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
221,Wanindu Hasaranga,0.25,11,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
222,Anukul Roy,0.25,11,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
223,Kamindu Mendis,0.25,11,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
224,Shreyas Gopal,0.25,11,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
225,Jamie Overton,0.25,11,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
226,Zak Foulkes,0.25,11,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
227,Jack Edwards,0.25,11,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
228,Nishant Sindhu,0.25,11,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
229,Madhav Tiwari,0.25,11,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
230,Vignesh Puthur,0.25,11,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
231,Arshin Kulkarni,0.25,11,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
232,Raj Bawa,0.25,11,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
233,Musheer Khan,0.25,11,1,False,6.0,6.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,inf,inf,6.0,0,1,0,True,False,False,False
234,Ajay Mandal,0.25,11,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
235,Swapnil Singh,0.25,11,1,False,469.0,33.5,39.95526344454604,114.0,-14.0,80.0,5.714285714285714,199.0,14.214285714285714,30.0,2.142857142857143,51.0,3.642857142857143,15.0,7.0,0.5,2.0,2.0,0.14285714285714285,13.0,36.07692307692308,103.0769230769231,0.8179656821243364,0,1,0,True,False,False,False
236,Kanishk Chouhan,0.25,11,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
237,Vihaan Malhotra,0.25,11,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
238,Aman Khan,0.25,11,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
239,Daksh Kamra,0.25,11,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
240,Atharva Ankolekar,0.25,11,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
241,Mayank Rawat,0.25,11,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,True,False,False,False
242,Abishek Porel,0.25,12,1,False,1500.0,46.875,40.4935279575837,143.0,-5.0,1100.0,34.375,0.0,0.0,120.0,3.75,661.0,20.65625,65.0,0.0,0.0,0.0,9.0,0.28125,32.0,46.875,133.92857142857144,1.129694251303901,1,0,0,False,False,False,True
243,Jordan Cox,0.25,12,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,True
244,Lhuan-dre Pretorius,0.25,12,1,True,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,True
245,Anuj Rawat,0.25,12,1,False,842.0,35.083333333333336,42.18789921979655,175.0,-5.0,382.0,15.916666666666666,0.0,0.0,180.0,7.5,318.0,13.25,66.0,0.0,0.0,0.0,16.0,0.6666666666666666,24.0,35.083333333333336,100.23809523809526,0.8123417431068695,1,0,0,False,False,False,True
246,Urvil Patel,0.25,12,1,True,210.0,70.0,65.0,110.0,-5.0,155.0,51.666666666666664,0.0,0.0,20.0,6.666666666666667,68.0,22.666666666666668,37.0,0.0,0.0,0.0,2.0,0.6666666666666666,3.0,70.0,200.0,1.0606060606060606,1,0,0,False,False,False,True
247,Robin Minz,0.25,12,1,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,False,False,False,True
248,Kumar Kushagra,0.25,12,1,False,33.0,8.25,10.04572877727976,17.0,-5.0,-7.0,-1.75,0.0,0.0,10.0,2.5,3.0,0.75,2.0,0.0,0.0,0.0,1.0,0.25,4.0,8.25,23.571428571428573,0.7468950366561268,0,1,0,False,False,False,True
